,ID,campo,lst_v,cod_list,reg,E_Brent,opex_pc,capex_pb,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
58,58,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,1,35,0.9,1,0,-1647151.6129,0,-2025564.1299,-2025564.1299,0.0,4310596.3608,0,2871961.5563,0.0,62.5021086599374,62.5021086599374,0.0,116.38798834591618,116.38798834591618,2053.0,2036.0,22.6747,17.3042,33.3558,62.1134,550565.9446,2168895.5088,793.3432,1076830.549,3727.3652,351469.8226,2168895.5088,0,513641.0582,18839.8567
59,59,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,1,40,0.9,1,0,-1647151.6129,0,-1909467.6736,-1909467.6736,0.0,4310596.3608,0,2871961.5563,0.0,92.60188923376091,92.60188923376091,0.0,116.38798834591618,116.38798834591618,2053.0,2042.0,22.6747,20.4528,33.3558,41.9237,550565.9446,2168895.5088,793.3432,1076830.549,3727.3652,485688.5743,2168895.5088,0,755751.0175,10634.608
60,60,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,1,45,0.9,1,0,-1647151.6129,0,-1777981.68,-1777981.68,0.0,4310596.3608,0,2871961.5563,0.0,113.4282506627961,113.4282506627961,0.0,116.38798834591618,116.38798834591618,2053.0,2049.0,22.6747,22.338,33.3558,34.2262,550565.9446,2168895.5088,793.3432,1076830.549,3727.3652,544871.8562,2168895.5088,0,941242.9205,5457.2354
61,61,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,1,50,0.9,1,0,-1647151.6129,0,-1647151.6129,-1647151.6129,0.0,4310596.3608,0,2871961.5563,0.0,116.38798834591618,116.38798834591618,0.0,116.38798834591618,116.38798834591618,2053.0,2053.0,22.6747,22.6747,33.3558,33.3558,550565.9446,2168895.5088,793.3432,1076830.549,3727.3652,550565.9446,2168895.5088,793.3432,1076830.549,3727.3652
62,62,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,1,55,0.9,1,0,-1647151.6129,0,-1521053.657,-1521053.657,0.0,4310596.3608,0,2871961.5563,0.0,116.46891313473999,116.46891313473999,0.0,116.38798834591618,116.38798834591618,2053.0,2054.0,22.6747,22.6859,33.3558,33.3327,550565.9446,2168895.5088,793.3432,1076830.549,3727.3652,550693.3948,2168895.5088,5265.6939,1207189.4544,3388.5138
63,63,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,1,60,0.9,1,0,-1647151.6129,0,-1399287.7859,-1399287.7859,0.0,4310596.3608,0,2871961.5563,0.0,116.46891313473999,116.46891313473999,0.0,116.38798834591618,116.38798834591618,2053.0,2054.0,22.6747,22.6859,33.3558,33.3327,550565.9446,2168895.5088,793.3432,1076830.549,3727.3652,550693.3948,2168895.5088,13733.8527,1337423.4843,3388.5138
64,64,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,0,25,0.9,0.9,0,-1571203.4097,0,0,0,0.0,3879536.7247,0,2871961.5563,0.0,0.0,0.0,0.0,97.24490571904165,97.24490571904165,2048.0,2020.0,22.1829,0,31.2434,0,541408.2166,1952005.9579,0,927613.4279,5402.6631,0,0,0,0,0
65,65,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,0,30,0.9,0.9,0,-1571203.4097,0,-1946492.199,-1946492.199,0.0,3879536.7247,0,2871961.5563,0.0,22.563654240038968,22.563654240038968,0.0,97.24490571904165,97.24490571904165,2048.0,2031.0,22.1829,14.1764,31.2434,134.6527,541408.2166,1952005.9579,0,927613.4279,5402.6631,156855.6834,1952005.9579,0,189677.0423,27307.5999
66,66,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,0,35,0.9,0.9,0,-1571203.4097,0,-1873513.352,-1873513.352,0.0,3879536.7247,0,2871961.5563,0.0,48.49338053563981,48.49338053563981,0.0,97.24490571904165,97.24490571904165,2048.0,2035.0,22.1829,16.6919,31.2434,62.653,541408.2166,1952005.9579,0,927613.4279,5402.6631,317483.9372,1952005.9579,0,414628.0013,18651.4582
67,67,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,0,40,0.9,0.9,0,-1571203.4097,0,-1786869.0541,-1786869.0541,0.0,3879536.7247,0,2871961.5563,0.0,59.5254450949823,59.5254450949823,0.0,97.24490571904165,97.24490571904165,2048.0,2037.0,22.1829,17.9363,31.2434,51.0413,541408.2166,1952005.9579,0,927613.4279,5402.6631,381460.6893,1952005.9579,0,562012.0214,15414.4282
68,68,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,0,45,0.9,0.9,0,-1571203.4097,0,-1684355.206,-1684355.206,0.0,3879536.7247,0,2871961.5563,0.0,84.0352258456531,84.0352258456531,0.0,97.24490571904165,97.24490571904165,2048.0,2043.0,22.1829,20.8094,31.2434,36.1546,541408.2166,1952005.9579,0,927613.4279,5402.6631,499237.5729,1952005.9579,0,775589.3677,8701.0429
69,69,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,0,50,0.9,0.9,0,-1571203.4097,0,-1571203.4097,-1571203.4097,0.0,3879536.7247,0,2871961.5563,0.0,97.24490571904165,97.24490571904165,0.0,97.24490571904165,97.24490571904165,2048.0,2048.0,22.1829,22.1829,31.2434,31.2434,541408.2166,1952005.9579,0,927613.4279,5402.6631,541408.2166,1952005.9579,0,927613.4279,5402.6631
70,70,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,0,55,0.9,0.9,0,-1571203.4097,0,-1458417.2394,-1458417.2394,0.0,3879536.7247,0,2871961.5563,0.0,100.93680076874809,100.93680076874809,0.0,97.24490571904165,97.24490571904165,2048.0,2052.0,22.1829,22.6345,31.2434,30.1006,541408.2166,1952005.9579,0,927613.4279,5402.6631,550043.2525,1952005.9579,1772.1781,1049094.2408,3690.0916
71,71,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,0,60,0.9,0.9,0,-1571203.4097,0,-1349879.6622,-1349879.6622,0.0,3879536.7247,0,2871961.5563,0.0,101.27731576933917,101.27731576933917,0.0,97.24490571904165,97.24490571904165,2048.0,2054.0,22.1829,22.6859,31.2434,29.9994,541408.2166,1952005.9579,0,927613.4279,5402.6631,550693.3948,1952005.9579,7107.5898,1162976.9429,3049.6625
72,72,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,1,25,0.9,0.9,0,-1431981.591,0,-1917096.6967,-1917096.6967,0.0,3879536.7247,0,2871961.5563,0.0,19.161581737902406,19.161581737902406,0.0,116.38798834591618,116.38798834591618,2053.0,2030.0,22.6747,13.6275,30.0202,174.7189,550565.9446,1952005.9579,2885.6087,1076830.549,3354.6287,118087.2812,1898933.9465,0,129962.8909,30038.3599
73,73,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,1,30,0.9,0.9,0,-1431981.591,0,-1902401.8335,-1902401.8335,0.0,3879536.7247,0,2871961.5563,0.0,48.21864499888854,48.21864499888854,0.0,116.38798834591618,116.38798834591618,2053.0,2034.0,22.6747,16.1242,30.0202,72.4615,550565.9446,1952005.9579,2885.6087,1076830.549,3354.6287,279431.3408,1952005.9579,0,349552.0693,20516.604
74,74,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,1,35,0.9,0.9,0,-1431981.591,0,-1806790.5934,-1806790.5934,0.0,3879536.7247,0,2871961.5563,0.0,62.5021086599374,62.5021086599374,0.0,116.38798834591618,116.38798834591618,2053.0,2036.0,22.6747,17.3042,30.0202,55.9021,550565.9446,1952005.9579,2885.6087,1076830.549,3354.6287,351469.8226,1952005.9579,0,513641.0582,16955.8711
75,75,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,1,40,0.9,0.9,0,-1431981.591,0,-1691514.662,-1691514.662,0.0,3879536.7247,0,2871961.5563,0.0,92.60188923376091,92.60188923376091,0.0,116.38798834591618,116.38798834591618,2053.0,2042.0,22.6747,20.4528,30.0202,37.7314,550565.9446,1952005.9579,2885.6087,1076830.549,3354.6287,485688.5743,1952005.9579,0,755751.0175,9571.1472
76,76,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,1,45,0.9,0.9,0,-1431981.591,0,-1560546.4056,-1560546.4056,0.0,3879536.7247,0,2871961.5563,0.0,113.4282506627961,113.4282506627961,0.0,116.38798834591618,116.38798834591618,2053.0,2049.0,22.6747,22.338,30.0202,30.8036,550565.9446,1952005.9579,2885.6087,1076830.549,3354.6287,544871.8562,1952005.9579,0,941242.9205,4911.5119
77,77,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,1,50,0.9,0.9,0,-1431981.591,0,-1431981.591,-1431981.591,0.0,3879536.7247,0,2871961.5563,0.0,116.38798834591618,116.38798834591618,0.0,116.38798834591618,116.38798834591618,2053.0,2053.0,22.6747,22.6747,30.0202,30.0202,550565.9446,1952005.9579,2885.6087,1076830.549,3354.6287,550565.9446,1952005.9579,2885.6087,1076830.549,3354.6287
78,78,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,1,55,0.9,0.9,0,-1431981.591,0,-1308525.9514,-1308525.9514,0.0,3879536.7247,0,2871961.5563,0.0,116.46891313473999,116.46891313473999,0.0,116.38798834591618,116.38798834591618,2053.0,2054.0,22.6747,22.6859,30.0202,29.9994,550565.9446,1952005.9579,2885.6087,1076830.549,3354.6287,550693.3948,1952005.9579,9966.3906,1207189.4544,3049.6625
79,79,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,1,60,0.9,0.9,0,-1431981.591,0,-1189894.8974,-1189894.8974,0.0,3879536.7247,0,2871961.5563,0.0,116.46891313473999,116.46891313473999,0.0,116.38798834591618,116.38798834591618,2053.0,2054.0,22.6747,22.6859,30.0202,29.9994,550565.9446,1952005.9579,2885.6087,1076830.549,3354.6287,550693.3948,1952005.9579,21569.3665,1337423.4843,3049.6625
80,80,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,0,25,0.9,0.8,0,-1353868.1956,0,0,0,0.0,3448477.0887,0,2871961.5563,0.0,0.0,0.0,0.0,97.24490571904165,97.24490571904165,2048.0,2020.0,22.1829,0,27.7719,0,541408.2166,1735116.4071,154.6327,927613.4279,4802.3672,0,0,0,0,0
81,81,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,0,30,0.9,0.8,0,-1353868.1956,0,-1726568.4703,-1726568.4703,0.0,3448477.0887,0,2871961.5563,0.0,22.563654240038968,22.563654240038968,0.0,97.24490571904165,97.24490571904165,2048.0,2031.0,22.1829,14.1764,27.7719,119.6913,541408.2166,1735116.4071,154.6327,927613.4279,4802.3672,156855.6834,1735116.4071,0,189677.0423,24273.4221
82,82,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,0,35,0.9,0.8,0,-1353868.1956,0,-1654551.4169,-1654551.4169,0.0,3448477.0887,0,2871961.5563,0.0,48.49338053563981,48.49338053563981,0.0,97.24490571904165,97.24490571904165,2048.0,2035.0,22.1829,16.6919,27.7719,55.6916,541408.2166,1735116.4071,154.6327,927613.4279,4802.3672,317483.9372,1735116.4071,0,414628.0013,16579.0739
83,83,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,0,40,0.9,0.8,0,-1353868.1956,0,-1568266.7889,-1568266.7889,0.0,3448477.0887,0,2871961.5563,0.0,59.5254450949823,59.5254450949823,0.0,97.24490571904165,97.24490571904165,2048.0,2037.0,22.1829,17.9363,27.7719,45.3701,541408.2166,1735116.4071,154.6327,927613.4279,4802.3672,381460.6893,1735116.4071,0,562012.0214,13701.714
84,84,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,0,45,0.9,0.8,0,-1353868.1956,0,-1466498.8726,-1466498.8726,0.0,3448477.0887,0,2871961.5563,0.0,84.0352258456531,84.0352258456531,0.0,97.24490571904165,97.24490571904165,2048.0,2043.0,22.1829,20.8094,27.7719,32.1374,541408.2166,1735116.4071,154.6327,927613.4279,4802.3672,499237.5729,1735116.4071,0,775589.3677,7734.2603
85,85,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,0,50,0.9,0.8,0,-1353868.1956,0,-1353868.1956,-1353868.1956,0.0,3448477.0887,0,2871961.5563,0.0,97.24490571904165,97.24490571904165,0.0,97.24490571904165,97.24490571904165,2048.0,2048.0,22.1829,22.1829,27.7719,27.7719,541408.2166,1735116.4071,154.6327,927613.4279,4802.3672,541408.2166,1735116.4071,154.6327,927613.4279,4802.3672
86,86,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,0,55,0.9,0.8,0,-1353868.1956,0,-1243858.0019,-1243858.0019,0.0,3448477.0887,0,2871961.5563,0.0,100.93680076874809,100.93680076874809,0.0,97.24490571904165,97.24490571904165,2048.0,2052.0,22.1829,22.6345,27.7719,26.7561,541408.2166,1735116.4071,154.6327,927613.4279,4802.3672,550043.2525,1735116.4071,4512.5017,1049094.2408,3280.0814
87,87,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,0,60,0.9,0.8,0,-1353868.1956,0,-1137984.5281,-1137984.5281,0.0,3448477.0887,0,2871961.5563,0.0,101.27731576933917,101.27731576933917,0.0,97.24490571904165,97.24490571904165,2048.0,2054.0,22.1829,22.6859,27.7719,26.6661,541408.2166,1735116.4071,154.6327,927613.4279,4802.3672,550693.3948,1735116.4071,12440.858,1162976.9429,2710.8111
88,88,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,1,25,0.9,0.8,0,-1218211.483,0,-1702766.4405,-1702766.4405,0.0,3448477.0887,0,2871961.5563,0.0,19.161581737902406,19.161581737902406,0.0,116.38798834591618,116.38798834591618,2053.0,2030.0,22.6747,13.6275,26.6847,155.3057,550565.9446,1735116.4071,6377.7881,1076830.549,2981.8922,118087.2812,1687941.2857,0,129962.8909,26700.7643
89,89,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,1,30,0.9,0.8,0,-1218211.483,0,-1683232.6599,-1683232.6599,0.0,3448477.0887,0,2871961.5563,0.0,48.21864499888854,48.21864499888854,0.0,116.38798834591618,116.38798834591618,2053.0,2034.0,22.6747,16.1242,26.6847,64.4102,550565.9446,1735116.4071,6377.7881,1076830.549,2981.8922,279431.3408,1735116.4071,0,349552.0693,18236.9813
90,90,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,1,35,0.9,0.8,0,-1218211.483,0,-1588017.0568,-1588017.0568,0.0,3448477.0887,0,2871961.5563,0.0,62.5021086599374,62.5021086599374,0.0,116.38798834591618,116.38798834591618,2053.0,2036.0,22.6747,17.3042,26.6847,49.6907,550565.9446,1735116.4071,6377.7881,1076830.549,2981.8922,351469.8226,1735116.4071,0,513641.0582,15071.8854
91,91,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,1,40,0.9,0.8,0,-1218211.483,0,-1473561.6503,-1473561.6503,0.0,3448477.0887,0,2871961.5563,0.0,92.60188923376091,92.60188923376091,0.0,116.38798834591618,116.38798834591618,2053.0,2042.0,22.6747,20.4528,26.6847,33.539,550565.9446,1735116.4071,6377.7881,1076830.549,2981.8922,485688.5743,1735116.4071,0,755751.0175,8507.6864
92,92,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,1,45,0.9,0.8,0,-1218211.483,0,-1343537.6053,-1343537.6053,0.0,3448477.0887,0,2871961.5563,0.0,113.4282506627961,113.4282506627961,0.0,116.38798834591618,116.38798834591618,2053.0,2049.0,22.6747,22.338,26.6847,27.381,550565.9446,1735116.4071,6377.7881,1076830.549,2981.8922,544871.8562,1735116.4071,426.4742,941242.9205,4365.7883
93,93,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,1,50,0.9,0.8,0,-1218211.483,0,-1218211.483,-1218211.483,0.0,3448477.0887,0,2871961.5563,0.0,116.38798834591618,116.38798834591618,0.0,116.38798834591618,116.38798834591618,2053.0,2053.0,22.6747,22.6747,26.6847,26.6847,550565.9446,1735116.4071,6377.7881,1076830.549,2981.8922,550565.9446,1735116.4071,6377.7881,1076830.549,2981.8922
94,94,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,1,55,0.9,0.8,0,-1218211.483,0,-1097811.9998,-1097811.9998,0.0,3448477.0887,0,2871961.5563,0.0,116.46891313473999,116.46891313473999,0.0,116.38798834591618,116.38798834591618,2053.0,2054.0,22.6747,22.6859,26.6847,26.6661,550565.9446,1735116.4071,6377.7881,1076830.549,2981.8922,550693.3948,1735116.4071,16480.8413,1207189.4544,2710.8111
95,95,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,1,60,0.9,0.8,0,-1218211.483,0,-985586.2976,-985586.2976,0.0,3448477.0887,0,2871961.5563,0.0,116.46891313473999,116.46891313473999,0.0,116.38798834591618,116.38798834591618,2053.0,2054.0,22.6747,22.6859,26.6847,26.6661,550565.9446,1735116.4071,6377.7881,1076830.549,2981.8922,550693.3948,1735116.4071,34489.1689,1337423.4843,2710.8111
96,96,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,0,25,0.8,1,0,-1726007.1052,0,-2135257.8254,-2135257.8254,0.0,4310596.3608,0,2552854.7167,0.0,16.662244989480353,16.662244989480353,0.0,100.93680076874809,100.93680076874809,2052.0,2030.0,20.1195,12.1133,33.4451,194.1321,488927.3355,2168895.5088,0,935915.8409,4100.1017,104966.4722,2109926.6072,0,113011.2094,33375.9554
97,97,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,0,30,0.8,1,0,-1726007.1052,0,-2137779.4423,-2137779.4423,0.0,4310596.3608,0,2552854.7167,0.0,35.27178613626625,35.27178613626625,0.0,100.93680076874809,100.93680076874809,2052.0,2033.0,20.1195,13.7588,33.4451,95.7094,488927.3355,2168895.5088,0,935915.8409,4100.1017,212084.2808,2168895.5088,0,268276.1966,25075.8493
98,98,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,0,35,0.8,1,0,-1726007.1052,0,-2053508.5872,-2053508.5872,0.0,4310596.3608,0,2552854.7167,0.0,54.349659704293394,54.349659704293394,0.0,100.93680076874809,100.93680076874809,2052.0,2036.0,20.1195,15.3815,33.4451,62.1134,488927.3355,2168895.5088,0,935915.8409,4100.1017,312417.6201,2168895.5088,0,446644.3985,18839.8567
99,99,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,0,40,0.8,1,0,-1726007.1052,0,-1956005.6387,-1956005.6387,0.0,4310596.3608,0,2552854.7167,0.0,72.82600895962494,72.82600895962494,0.0,100.93680076874809,100.93680076874809,2052.0,2040.0,20.1195,17.4234,33.4451,46.3549,488927.3355,2168895.5088,0,935915.8409,4100.1017,401699.207,2168895.5088,0,627456.9528,12867.8756
100,100,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,0,45,0.8,1,0,-1726007.1052,0,-1840711.1939,-1840711.1939,0.0,4310596.3608,0,2552854.7167,0.0,97.24490571904165,97.24490571904165,0.0,100.93680076874809,100.93680076874809,2052.0,2048.0,20.1195,19.7181,33.4451,34.7148,488927.3355,2168895.5088,0,935915.8409,4100.1017,481251.7481,2168895.5088,0,815439.022,6002.959
101,101,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,0,50,0.8,1,0,-1726007.1052,0,-1726007.1052,-1726007.1052,0.0,4310596.3608,0,2552854.7167,0.0,100.93680076874809,100.93680076874809,0.0,100.93680076874809,100.93680076874809,2052.0,2052.0,20.1195,20.1195,33.4451,33.4451,488927.3355,2168895.5088,0,935915.8409,4100.1017,488927.3355,2168895.5088,0,935915.8409,4100.1017
102,102,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,0,55,0.8,1,0,-1726007.1052,0,-1613182.2524,-1613182.2524,0.0,4310596.3608,0,2552854.7167,0.0,101.27731576933917,101.27731576933917,0.0,100.93680076874809,100.93680076874809,2052.0,2054.0,20.1195,20.1653,33.4451,33.3327,488927.3355,2168895.5088,0,935915.8409,4100.1017,489505.2398,2168895.5088,1122.9502,1049729.9603,3388.5138
103,103,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,0,60,0.8,1,0,-1726007.1052,0,-1504007.684,-1504007.684,0.0,4310596.3608,0,2552854.7167,0.0,101.27731576933917,101.27731576933917,0.0,100.93680076874809,100.93680076874809,2052.0,2054.0,20.1195,20.1653,33.4451,33.3327,488927.3355,2168895.5088,0,935915.8409,4100.1017,489505.2398,2168895.5088,5195.3643,1162976.9429,3388.5138
104,104,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,1,25,0.8,1,0,-1586714.1591,0,-2171627.2932,-2171627.2932,0.0,4310596.3608,0,2552854.7167,0.0,25.94820237604481,25.94820237604481,0.0,116.46891313473999,116.46891313473999,2054.0,2031.0,20.1653,12.6013,33.3327,149.6141,489505.2398,2168895.5088,1880.3211,1076955.4245,3388.5138,139427.2741,2168895.5088,0,167037.2675,30341.7777
105,105,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,1,30,0.8,1,0,-1586714.1591,0,-2085494.2379,-2085494.2379,0.0,4310596.3608,0,2552854.7167,0.0,55.76738761598577,55.76738761598577,0.0,116.46891313473999,116.46891313473999,2054.0,2035.0,20.1653,14.8373,33.3327,69.6145,489505.2398,2168895.5088,1880.3211,1076955.4245,3388.5138,282207.9442,2168895.5088,0,386333.0575,20723.8424
106,106,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,1,35,0.8,1,0,-1586714.1591,0,-1977827.2984,-1977827.2984,0.0,4310596.3608,0,2552854.7167,0.0,78.9382524736646,78.9382524736646,0.0,116.46891313473999,116.46891313473999,2054.0,2039.0,20.1653,16.9716,33.3327,49.1804,489505.2398,2168895.5088,1880.3211,1076955.4245,3388.5138,383290.5711,2168895.5088,0,588513.4448,14154.6632
107,107,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,1,40,0.8,1,0,-1586714.1591,0,-1847964.1107,-1847964.1107,0.0,4310596.3608,0,2552854.7167,0.0,109.77241650101834,109.77241650101834,0.0,116.46891313473999,116.46891313473999,2054.0,2047.0,20.1653,19.5429,33.3327,35.3661,489505.2398,2168895.5088,1880.3211,1076955.4245,3388.5138,476951.8238,2168895.5088,0,804486.4768,6603.2549
108,108,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,1,45,0.8,1,0,-1586714.1591,0,-1715774.8888,-1715774.8888,0.0,4310596.3608,0,2552854.7167,0.0,116.07732088406024,116.07732088406024,0.0,116.46891313473999,116.46891313473999,2054.0,2052.0,20.1653,20.1195,33.3327,33.4451,489505.2398,2168895.5088,1880.3211,1076955.4245,3388.5138,488927.3355,2168895.5088,0,946148.0573,4100.1017
109,109,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,1,50,0.8,1,0,-1586714.1591,0,-1586714.1591,-1586714.1591,0.0,4310596.3608,0,2552854.7167,0.0,116.46891313473999,116.46891313473999,0.0,116.46891313473999,116.46891313473999,2054.0,2054.0,20.1653,20.1653,33.3327,33.3327,489505.2398,2168895.5088,1880.3211,1076955.4245,3388.5138,489505.2398,2168895.5088,1880.3211,1076955.4245,3388.5138
110,110,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,1,55,0.8,1,0,-1586714.1591,0,-1462412.6388,-1462412.6388,0.0,4310596.3608,0,2552854.7167,0.0,116.46891313473999,116.46891313473999,0.0,116.46891313473999,116.46891313473999,2054.0,2054.0,20.1653,20.1653,33.3327,33.3327,489505.2398,2168895.5088,1880.3211,1076955.4245,3388.5138,489505.2398,2168895.5088,7812.8307,1207189.4544,3388.5138
111,111,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,1,60,0.8,1,0,-1586714.1591,0,-1342015.0323,-1342015.0323,0.0,4310596.3608,0,2552854.7167,0.0,116.46891313473999,116.46891313473999,0.0,116.46891313473999,116.46891313473999,2054.0,2054.0,20.1653,20.1653,33.3327,33.3327,489505.2398,2168895.5088,1880.3211,1076955.4245,3388.5138,489505.2398,2168895.5088,17649.2541,1337423.4843,3388.5138
112,112,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,0,25,0.8,0.9,0,-1508957.3129,0,-1920927.5691,-1920927.5691,0.0,3879536.7247,0,2552854.7167,0.0,16.662244989480353,16.662244989480353,0.0,100.93680076874809,100.93680076874809,2052.0,2030.0,20.1195,12.1133,30.1006,174.7189,488927.3355,1952005.9579,249.7688,935915.8409,3690.0916,104966.4722,1898933.9465,0,113011.2094,30038.3599
113,113,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,0,30,0.8,0.9,0,-1508957.3129,0,-1918382.3065,-1918382.3065,0.0,3879536.7247,0,2552854.7167,0.0,35.27178613626625,35.27178613626625,0.0,100.93680076874809,100.93680076874809,2052.0,2033.0,20.1195,13.7588,30.1006,86.1385,488927.3355,1952005.9579,249.7688,935915.8409,3690.0916,212084.2808,1952005.9579,0,268276.1966,22568.2644
114,114,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,0,35,0.8,0.9,0,-1508957.3129,0,-1834735.0506,-1834735.0506,0.0,3879536.7247,0,2552854.7167,0.0,54.349659704293394,54.349659704293394,0.0,100.93680076874809,100.93680076874809,2052.0,2036.0,20.1195,15.3815,30.1006,55.9021,488927.3355,1952005.9579,249.7688,935915.8409,3690.0916,312417.6201,1952005.9579,0,446644.3985,16955.8711
115,115,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,0,40,0.8,0.9,0,-1508957.3129,0,-1737829.3003,-1737829.3003,0.0,3879536.7247,0,2552854.7167,0.0,72.82600895962494,72.82600895962494,0.0,100.93680076874809,100.93680076874809,2052.0,2040.0,20.1195,17.4234,30.1006,41.7194,488927.3355,1952005.9579,249.7688,935915.8409,3690.0916,401699.207,1952005.9579,0,627456.9528,11581.0881
116,116,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,0,45,0.8,0.9,0,-1508957.3129,0,-1623221.3471,-1623221.3471,0.0,3879536.7247,0,2552854.7167,0.0,97.24490571904165,97.24490571904165,0.0,100.93680076874809,100.93680076874809,2052.0,2048.0,20.1195,19.7181,30.1006,31.2434,488927.3355,1952005.9579,249.7688,935915.8409,3690.0916,481251.7481,1952005.9579,0,815439.022,5402.6631
117,117,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,0,50,0.8,0.9,0,-1508957.3129,0,-1508957.3129,-1508957.3129,0.0,3879536.7247,0,2552854.7167,0.0,100.93680076874809,100.93680076874809,0.0,100.93680076874809,100.93680076874809,2052.0,2052.0,20.1195,20.1195,30.1006,30.1006,488927.3355,1952005.9579,249.7688,935915.8409,3690.0916,488927.3355,1952005.9579,249.7688,935915.8409,3690.0916
118,118,MORICHE,1,39384-3-01-00 MORICHE EXPANSION ICV,0,55,0.8,0.9,0,-1508957.3129,0,-1398317.4906,-1398317.4906,0.0,3879536.7247,0,2552854.7167,0.0,101.27731576933917,101.27731576933917,0.0,100.93680076874809,100.93680076874809,2052.0,2054.0,20.1195,20.1653,30.1006,29.9994,488927.3355,1952005.9579,249.7688,935915.8409,3690.0916,489505.2398,1952005.9579,3486.5907,1049729.9603,3049.6625
